SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT
1944776,100054,1.0,4,-1125.0,-1129.0,6582.87,6582.87
1944776,100054,1.0,6,-1065.0,-1068.0,6582.87,6582.87
2134202,100055,1.0,7,-573.0,-583.0,11150.595,11150.595
2134202,100055,1.0,3,-693.0,-704.0,11150.595,11150.595
2134202,100055,1.0,9,-513.0,-522.0,11150.595,11150.595
2134202,100055,1.0,8,-543.0,-550.0,11150.595,11150.595
2134202,100055,1.0,12,-423.0,-430.0,11111.265,11111.265
2134202,100055,1.0,1,-753.0,-767.0,11150.595,11150.595
2832301,100055,2.0,1,-322.0,-345.0,39848.4,39848.4
2134202,100055,1.0,2,-723.0,-737.0,11150.595,11150.595
2134202,100055,1.0,6,-603.0,-613.0,11150.595,11150.595
2134202,100055,1.0,5,-633.0,-644.0,11150.595,11150.595
2134202,100055,1.0,11,-453.0,-459.0,11150.595,11150.595
2134202,100055,1.0,10,-483.0,-491.0,11150.595,11150.595
2134202,100055,1.0,4,-663.0,-676.0,11150.595,11150.595
1874778,100056,1.0,19,-1596.0,-1620.0,21678.705,45.675
1874778,100056,1.0,23,-1476.0,-1471.0,21678.705,21633.03
1636219,100056,1.0,5,-2672.0,-2671.0,13502.385,238.5
1874778,100056,1.0,29,-1296.0,-1317.0,21678.705,21678.705
1874778,100056,1.0,21,-1536.0,-1532.0,21678.705,21633.03
1874778,100056,1.0,32,-1206.0,-1225.0,21678.705,21678.705
1874778,100056,1.0,25,-1416.0,-1409.0,21678.705,21621.735
1874778,100056,1.0,20,-1566.0,-1560.0,21678.705,21633.03
1874778,100056,1.0,37,-1056.0,-1065.0,21678.705,21678.705
1874778,100056,1.0,35,-1116.0,-1137.0,21678.705,21678.705
1874778,100056,1.0,17,-1656.0,-1652.0,21678.705,21633.03
1636219,100056,2.0,101,-2714.0,-2710.0,1350.0,1350.0
1874778,100056,1.0,26,-1386.0,-1386.0,21678.705,21678.705
1874778,100056,1.0,34,-1146.0,-1196.0,21678.705,21678.705
1826250,100056,1.0,4,-2500.0,-2500.0,17504.055,17504.055
1874778,100056,1.0,10,-1866.0,-1893.0,21678.705,45.675
1874778,100056,1.0,18,-1626.0,-1652.0,21678.705,45.675
1874778,100056,1.0,4,-2046.0,-2043.0,21678.705,21633.03
1874778,100056,1.0,47,-756.0,-772.0,21678.705,21678.705
1874778,100056,1.0,12,-1806.0,-1800.0,21678.705,21633.03
1874778,100056,1.0,19,-1596.0,-1591.0,21678.705,21633.03
1874778,100056,1.0,50,-666.0,-674.0,21678.705,21678.705
1826250,100056,1.0,1,-2590.0,-2590.0,17504.055,17504.055
1636219,100056,1.0,4,-2702.0,-2702.0,13502.385,13502.385
1826250,100056,1.0,3,-2530.0,-2530.0,17504.055,17504.055
1874778,100056,1.0,11,-1836.0,-1834.0,21678.705,21633.03
1874778,100056,1.0,36,-1086.0,-1102.0,21678.705,21678.705
1874778,100056,1.0,2,-2106.0,-2103.0,21678.705,21633.03
1874778,100056,1.0,30,-1266.0,-1287.0,21678.705,21678.705
1874778,100056,1.0,13,-1776.0,-1774.0,21678.705,21633.03
1874778,100056,1.0,17,-1656.0,-1683.0,21678.705,45.675
1874778,100056,1.0,48,-726.0,-738.0,21678.705,21678.705
1826250,100056,2.0,5,-2470.0,-2470.0,100985.535,100985.535
1874778,100056,1.0,51,-636.0,-637.0,21678.705,21678.705
1874778,100056,1.0,54,-546.0,-559.0,18710.82,18710.82
1874778,100056,1.0,22,-1506.0,-1500.0,21678.705,21633.03
1636219,100056,1.0,2,-2762.0,-2765.0,13502.385,13502.385
1636219,100056,1.0,7,-2612.0,-2612.0,13502.385,13502.385
1874778,100056,1.0,24,-1446.0,-1441.0,21678.705,21633.03
1874778,100056,1.0,3,-2076.0,-2075.0,21678.705,21678.705
1874778,100056,1.0,10,-1866.0,-1864.0,21678.705,21633.03
1874778,100056,1.0,46,-786.0,-801.0,21678.705,21678.705
1874778,100056,1.0,53,-576.0,-582.0,21678.705,21678.705
1874778,100056,1.0,7,-1956.0,-1956.0,21678.705,21678.705
1874778,100056,1.0,41,-936.0,-952.0,21678.705,21678.705
1874778,100056,1.0,16,-1686.0,-1715.0,21678.705,45.675
1874778,100056,1.0,13,-1776.0,-1800.0,21678.705,45.675
1874778,100056,1.0,9,-1896.0,-1927.0,21678.705,45.675
1874778,100056,1.0,22,-1506.0,-1532.0,21678.705,45.675
1874778,100056,1.0,49,-696.0,-708.0,21678.705,21678.705
1874778,100056,1.0,5,-2016.0,-2010.0,21678.705,21633.03
1636219,100056,1.0,1,-2792.0,-2801.0,13502.385,13502.385
1874778,100056,1.0,18,-1626.0,-1620.0,21678.705,21633.03
1874778,100056,1.0,5,-2016.0,-2043.0,21678.705,45.675
1636219,100056,1.0,5,-2672.0,-2662.0,13502.385,13263.885
1874778,100056,1.0,1,-2136.0,-2138.0,21678.705,21678.705
1636219,100056,1.0,11,-2492.0,-2492.0,13502.385,13502.385
1874778,100056,1.0,9,-1896.0,-1893.0,21678.705,21633.03
1874778,100056,1.0,14,-1746.0,-1739.0,21678.705,21633.03
1826250,100056,1.0,2,-2560.0,-2560.0,17504.055,17504.055
1874778,100056,1.0,21,-1536.0,-1560.0,21678.705,45.675
1874778,100056,1.0,52,-606.0,-637.0,21678.705,21678.705
1636219,100056,1.0,9,-2552.0,-2552.0,13502.385,13502.385
1874778,100056,1.0,44,-846.0,-862.0,21678.705,21678.705
1874778,100056,1.0,45,-816.0,-834.0,21678.705,21678.705
1636219,100056,3.0,12,-2462.0,-2462.0,168149.79,168149.79
1636219,100056,1.0,6,-2642.0,-2642.0,13502.385,13502.385
1636219,100056,1.0,8,-2582.0,-2582.0,13502.385,13502.385
1874778,100056,1.0,38,-1026.0,-1038.0,21678.705,21678.705
1874778,100056,1.0,20,-1566.0,-1591.0,21678.705,45.675
1874778,100056,1.0,25,-1416.0,-1441.0,21678.705,56.97
1874778,100056,1.0,28,-1326.0,-1340.0,21678.705,21678.705
1874778,100056,1.0,8,-1926.0,-1927.0,21678.705,21678.705
1874778,100056,1.0,23,-1476.0,-1500.0,21678.705,45.675
1874778,100056,1.0,42,-906.0,-920.0,21678.705,21678.705
1874778,100056,1.0,2,-2106.0,-2138.0,21678.705,45.675
1874778,100056,1.0,39,-996.0,-1016.0,21678.705,21678.705
1874778,100056,1.0,14,-1746.0,-1774.0,21678.705,45.675
1874778,100056,1.0,31,-1236.0,-1261.0,21678.705,21678.705
1874778,100056,1.0,11,-1836.0,-1864.0,21678.705,45.675
1874778,100056,1.0,15,-1716.0,-1715.0,21678.705,21678.705
1874778,100056,1.0,4,-2046.0,-2075.0,21678.705,45.675
1874778,100056,1.0,27,-1356.0,-1386.0,21678.705,66.06
1874778,100056,1.0,12,-1806.0,-1834.0,21678.705,45.675
1874778,100056,1.0,24,-1446.0,-1471.0,21678.705,45.675
1874778,100056,1.0,43,-876.0,-891.0,21678.705,21678.705
1874778,100056,1.0,40,-966.0,-981.0,21678.705,21678.705
1874778,100056,1.0,27,-1356.0,-1344.0,21678.705,21612.645
1636219,100056,1.0,3,-2732.0,-2716.0,13502.385,13502.385
1874778,100056,1.0,16,-1686.0,-1683.0,21678.705,21633.03
1874778,100056,1.0,6,-1986.0,-1990.0,21678.705,21678.705
1636219,100056,1.0,10,-2522.0,-2522.0,13502.385,13502.385
1874778,100056,1.0,33,-1176.0,-1225.0,21678.705,21678.705
1384551,100057,1.0,1,-1145.0,-1153.0,6357.24,6357.24
1384551,100057,1.0,2,-1115.0,-1123.0,6357.24,6357.24
1130787,100057,1.0,1,-252.0,-273.0,4747.59,4747.59
1130787,100057,2.0,4,-162.0,-184.0,34927.65,34927.65
1238824,100057,1.0,2,-28.0,-73.0,11929.905,11929.905
1384551,100057,1.0,3,-1085.0,-1088.0,6357.24,6357.24
1130787,100057,1.0,2,-222.0,-245.0,4747.59,4747.59
1130787,100057,1.0,3,-192.0,-245.0,4747.59,4747.59
1384551,100057,1.0,4,-1055.0,-1077.0,6352.29,6352.29
1238824,100057,1.0,1,-58.0,-73.0,11929.905,11929.905
1885254,100059,1.0,4,-206.0,-224.0,16294.5,16294.5
1514468,100059,2.0,3,-1195.0,-1198.0,251811.27,251811.27
1885254,100059,1.0,7,-116.0,-132.0,16294.5,16294.5
1229670,100059,2.0,3,-448.0,-460.0,53057.475,53057.475
2094741,100059,2.0,2,-431.0,-453.0,233238.06,233238.06
1885254,100059,1.0,5,-176.0,-197.0,16294.5,16294.5
2299459,100059,1.0,1,-2777.0,-2777.0,9917.01,9917.01
1885254,100059,1.0,6,-146.0,-157.0,16294.5,16294.5
2094741,100059,1.0,1,-461.0,-474.0,26149.68,26149.68
1229670,100059,1.0,1,-508.0,-519.0,5621.355,5621.355
1885254,100059,1.0,1,-296.0,-309.0,16294.5,16294.5
2299459,100059,2.0,2,-2747.0,-2759.0,38838.375,38838.375
1885254,100059,1.0,8,-86.0,-110.0,16294.5,16294.5
1885254,100059,2.0,9,-56.0,-70.0,416819.61,416819.61
1885254,100059,1.0,2,-266.0,-285.0,16294.5,16294.5
1885254,100059,1.0,3,-236.0,-267.0,16294.5,16294.5
1514468,100059,1.0,2,-1225.0,-1233.0,68565.375,68565.375
1229670,100059,1.0,2,-478.0,-491.0,5621.355,5621.355
1514468,100059,1.0,1,-1255.0,-1267.0,68565.375,68565.375
1191663,100060,1.0,2,-406.0,-415.0,12177.0,90000.0
1191663,100060,5.0,5,-316.0,-333.0,102732.75,102732.75
1191663,100060,4.0,4,-346.0,-365.0,6818.4,6818.4
1191663,100060,4.0,3,-376.0,-396.0,6818.4,6818.4
1191663,100060,2.0,2,-406.0,-415.0,77823.0,90000.0
1191663,100060,1.0,1,-436.0,-452.0,12177.0,12177.0
1194857,100061,1.0,6,-529.0,-552.0,44223.12,44223.12
1548007,100061,1.0,4,-1101.0,-1108.0,26472.24,26472.24
1194857,100061,1.0,12,-349.0,-357.0,44223.12,44223.12
1548007,100061,1.0,10,-921.0,-934.0,26472.24,26472.24
1528842,100061,1.0,1,-767.0,-773.0,49219.74,274283.55
1528842,100061,3.0,15,-347.0,-350.0,34431.48,34431.48
1194857,100061,1.0,11,-379.0,-422.0,44223.12,44223.12
1548007,100061,1.0,8,-981.0,-995.0,26472.24,26472.24
1528842,100061,3.0,6,-617.0,-632.0,34431.48,34431.48
1950847,100061,1.0,10,-1272.0,-1270.0,6006.285,5860.35
1950847,100061,1.0,10,-1272.0,-1312.0,6006.285,145.935
1528842,100061,2.0,1,-767.0,-773.0,225063.81,274283.55
1950847,100061,1.0,7,-1362.0,-1364.0,6006.285,6006.285
1950847,100061,1.0,5,-1422.0,-1424.0,6006.285,6006.285
1194857,100061,1.0,14,-289.0,-294.0,44223.12,44223.12
1194857,100061,1.0,19,-139.0,-147.0,44223.12,44223.12
1194857,100061,1.0,10,-409.0,-436.0,44223.12,44223.12
1548007,100061,1.0,5,-1071.0,-1081.0,26472.24,26472.24
1194857,100061,1.0,18,-169.0,-168.0,44223.12,44223.12
1194857,100061,1.0,21,-79.0,-75.0,44223.12,43444.08
1548007,100061,1.0,12,-861.0,-875.0,26184.825,26184.825
1194857,100061,1.0,16,-229.0,-231.0,44223.12,44223.12
1194857,100061,1.0,7,-499.0,-510.0,44223.12,44223.12
2440070,100061,1.0,2,-1005.0,-1024.0,12826.44,12826.44
1194857,100061,1.0,20,-109.0,-117.0,44223.12,44223.12
1528842,100061,3.0,18,-257.0,-260.0,34431.48,34431.48
1528842,100061,3.0,14,-377.0,-422.0,34431.48,34431.48
1194857,100061,1.0,1,-679.0,-695.0,44223.12,44223.12
1194857,100061,1.0,2,-649.0,-660.0,44223.12,44223.12
1528842,100061,3.0,5,-647.0,-660.0,34431.48,34431.48
1528842,100061,3.0,3,-707.0,-709.0,34431.48,34431.48
1950847,100061,1.0,4,-1452.0,-1457.0,6006.285,6006.285
1528842,100061,3.0,19,-227.0,-230.0,34431.48,34431.48
1950847,100061,1.0,6,-1392.0,-1392.0,6006.285,6006.285
1528842,100061,3.0,21,-167.0,-168.0,34431.48,34431.48
1194857,100061,1.0,9,-439.0,-451.0,44223.12,44223.12
1528842,100061,3.0,10,-497.0,-510.0,34431.48,34431.48
1528842,100061,3.0,4,-677.0,-695.0,34431.48,34431.48
1194857,100061,1.0,15,-259.0,-260.0,44223.12,44223.12
1528842,100061,3.0,17,-287.0,-290.0,34431.48,34431.48
1194857,100061,1.0,21,-79.0,-117.0,44223.12,779.04
1528842,100061,3.0,20,-197.0,-199.0,34431.48,34431.48
1528842,100061,3.0,2,-737.0,-745.0,34431.48,34431.48
2440070,100061,1.0,1,-1035.0,-1045.0,12826.44,12826.44
1528842,100061,3.0,16,-317.0,-321.0,34431.48,34431.48
1194857,100061,1.0,3,-619.0,-632.0,44223.12,44223.12
1194857,100061,1.0,5,-559.0,-570.0,44223.12,44223.12
1950847,100061,1.0,3,-1482.0,-1487.0,6006.285,6006.285
1950847,100061,1.0,1,-1542.0,-1557.0,6006.285,6006.285
1194857,100061,1.0,8,-469.0,-479.0,44223.12,44223.12
1548007,100061,1.0,1,-1191.0,-1203.0,26472.24,26472.24
1528842,100061,3.0,8,-557.0,-570.0,34431.48,34431.48
1548007,100061,1.0,9,-951.0,-962.0,26472.24,26472.24
1950847,100061,1.0,9,-1302.0,-1312.0,6006.285,6006.285
1548007,100061,1.0,3,-1131.0,-1142.0,26472.24,26472.24
1548007,100061,1.0,6,-1041.0,-1045.0,26472.24,26472.24
2440070,100061,2.0,3,-975.0,-995.0,47039.535,47039.535
1528842,100061,3.0,23,-107.0,-117.0,34431.48,34431.48
1194857,100061,2.0,22,-49.0,-75.0,350120.52,350120.52
1194857,100061,1.0,4,-589.0,-596.0,44223.12,44223.12
1528842,100061,3.0,24,-77.0,-75.0,33697.53,33697.53
1950847,100061,1.0,11,-1242.0,-1270.0,6006.285,147.15
1194857,100061,1.0,17,-199.0,-199.0,44223.12,44223.12
1548007,100061,1.0,11,-891.0,-902.0,26472.24,26472.24
1528842,100061,3.0,12,-437.0,-436.0,34431.48,34431.48
1528842,100061,3.0,9,-527.0,-552.0,34431.48,34431.48
1528842,100061,3.0,22,-137.0,-147.0,34431.48,34431.48
1548007,100061,1.0,2,-1161.0,-1172.0,26472.24,26472.24
1950847,100061,1.0,8,-1332.0,-1332.0,6006.285,6006.285
1528842,100061,3.0,13,-407.0,-435.0,34431.48,34431.48
1950847,100061,1.0,2,-1512.0,-1531.0,6006.285,6006.285
1950847,100061,1.0,12,-1212.0,-1221.0,5978.655,5978.655
1548007,100061,1.0,7,-1011.0,-1024.0,26472.24,26472.24
1528842,100061,3.0,7,-587.0,-596.0,34431.48,34431.48
1528842,100061,3.0,11,-467.0,-471.0,34431.48,34431.48
1194857,100061,1.0,13,-319.0,-323.0,44223.12,44223.12
1950847,100061,1.0,11,-1242.0,-1235.0,6006.285,5859.135
1322806,100062,1.0,5,-306.0,-323.0,66663.9,66663.9
1748547,100062,1.0,2,-235.0,-240.0,29745.0,29745.0
1322806,100062,2.0,6,-276.0,-295.0,440267.175,440267.175
1748547,100062,1.0,7,-85.0,-90.0,29745.0,29745.0
1748547,100062,1.0,1,-265.0,-273.0,29745.0,29745.0
1322806,100062,1.0,2,-396.0,-411.0,66663.9,66663.9
1748547,100062,1.0,5,-145.0,-149.0,29745.0,29745.0
1748547,100062,1.0,9,-25.0,-44.0,29745.0,29745.0
1322806,100062,1.0,1,-426.0,-444.0,66663.9,66663.9
1322806,100062,1.0,4,-336.0,-350.0,66663.9,66663.9
1748547,100062,1.0,3,-205.0,-209.0,29745.0,29745.0
1748547,100062,1.0,4,-175.0,-181.0,29745.0,29745.0
1748547,100062,1.0,8,-55.0,-61.0,29745.0,29745.0
1322806,100062,1.0,3,-366.0,-381.0,66663.9,66663.9
1748547,100062,1.0,6,-115.0,-119.0,29745.0,29745.0
2339761,100063,1.0,18,-213.0,-209.0,24650.1,21800.925
2339761,100063,1.0,3,-663.0,-658.0,24650.1,22198.365
2339761,100063,1.0,9,-483.0,-482.0,24650.1,801.135
2339761,100063,1.0,6,-573.0,-572.0,24650.1,501.435
2339761,100063,1.0,17,-243.0,-236.0,24650.1,22098.825
2340827,100063,1.0,5,-1396.0,-1395.0,12495.24,12495.24
2339761,100063,1.0,19,-183.0,-183.0,24650.1,24650.1
2339761,100063,1.0,20,-153.0,-153.0,24650.1,24650.1
2083316,100063,2.0,2,-1025.0,-1054.0,189971.055,189971.055
2340827,100063,1.0,4,-1426.0,-1427.0,12495.24,12495.24
1284590,100063,1.0,1,-425.0,-434.0,12637.845,12637.845
2340827,100063,1.0,2,-1486.0,-1491.0,12495.24,12495.24
2339761,100063,1.0,6,-573.0,-567.0,24650.1,24148.665
2339761,100063,1.0,17,-243.0,-242.0,24650.1,2551.275
2339761,100063,1.0,15,-303.0,-302.0,24650.1,101.475
2339761,100063,1.0,5,-603.0,-602.0,24650.1,401.535
2339761,100063,2.0,22,-93.0,-93.0,7844.4,32494.5
2340827,100063,2.0,7,-1336.0,-1348.0,134721.675,134721.675
2339761,100063,1.0,22,-93.0,-93.0,24650.1,32494.5
2339761,100063,1.0,4,-633.0,-632.0,24650.1,301.635
2339761,100063,1.0,3,-663.0,-662.0,24650.1,2451.735
2083316,100063,1.0,1,-1055.0,-1054.0,14585.895,14585.895
2339761,100063,1.0,18,-213.0,-212.0,24650.1,2849.175
1284590,100063,1.0,3,-365.0,-381.0,12637.845,12637.845
2339761,100063,1.0,5,-603.0,-599.0,24650.1,24248.565
2339761,100063,1.0,10,-453.0,-453.0,24650.1,24650.1
2339761,100063,1.0,16,-273.0,-273.0,24650.1,24650.1
2339761,100063,1.0,9,-483.0,-481.0,24650.1,23848.965
2340827,100063,1.0,1,-1516.0,-1518.0,12495.24,12495.24
2339761,100063,1.0,21,-123.0,-122.0,24650.1,24650.1
2340827,100063,1.0,6,-1366.0,-1368.0,12495.24,12495.24
2339761,100063,3.0,23,-58.0,-58.0,23922.54,23922.54
2340827,100063,1.0,3,-1456.0,-1460.0,12495.24,12495.24
2339761,100063,1.0,1,-723.0,-723.0,24650.1,24650.1
2339761,100063,1.0,13,-363.0,-363.0,24650.1,24650.1
2339761,100063,1.0,8,-513.0,-513.0,24650.1,24650.1
2339761,100063,1.0,2,-693.0,-693.0,24650.1,24650.1
2339761,100063,1.0,7,-543.0,-542.0,24650.1,24650.1
2339761,100063,1.0,12,-393.0,-393.0,24650.1,24650.1
1284590,100063,2.0,4,-335.0,-363.0,107156.025,107156.025
2339761,100063,1.0,11,-423.0,-423.0,24650.1,24650.1
2339761,100063,1.0,15,-303.0,-301.0,24650.1,24548.625
1284590,100063,1.0,2,-395.0,-400.0,12637.845,12637.845
2339761,100063,1.0,4,-633.0,-629.0,24650.1,24348.465
2339761,100063,1.0,14,-333.0,-333.0,24650.1,24650.1
2339761,100063,3.0,24,-28.0,-28.0,23922.54,23922.54
1955764,100064,1.0,17,-97.0,-159.0,2144.61,2144.61
1955764,100064,1.0,14,-187.0,-221.0,2144.61,2144.61
1955764,100064,1.0,6,-427.0,-431.0,2144.61,1566.45
1955764,100064,1.0,7,-397.0,-369.0,2144.61,472.77
1955764,100064,1.0,10,-307.0,-313.0,2144.61,2144.61
1955764,100064,1.0,9,-337.0,-343.0,2144.61,2144.61
1955764,100064,1.0,6,-427.0,-403.0,2144.61,578.16
1955764,100064,4.0,19,-37.0,-39.0,12665.475,12665.475
1955764,100064,1.0,12,-247.0,-233.0,2144.61,1895.04
1955764,100064,1.0,12,-247.0,-279.0,2144.61,249.57
1955764,100064,1.0,4,-487.0,-502.0,2144.61,2144.61
1955764,100064,2.0,101,-350.0,-343.0,74.61,74.61
1955764,100064,1.0,1,-577.0,-593.0,2144.61,2144.61
1955764,100064,1.0,7,-397.0,-403.0,2144.61,1671.84
1955764,100064,1.0,5,-457.0,-460.0,2144.61,2144.61
1955764,100064,1.0,8,-367.0,-369.0,2144.61,652.23
1955764,100064,1.0,3,-517.0,-517.0,2144.61,2144.61
1955764,100064,1.0,16,-127.0,-189.0,2144.61,2144.61
1955764,100064,1.0,18,-67.0,-130.0,2144.61,2144.61
1955764,100064,1.0,11,-277.0,-279.0,2144.61,2144.61
1955764,100064,3.0,102,-346.0,-343.0,74.61,74.61
1955764,100064,1.0,15,-157.0,-220.0,2144.61,2144.61
1955764,100064,1.0,2,-547.0,-563.0,2144.61,2144.61
1955764,100064,1.0,13,-217.0,-221.0,2144.61,2144.61
1955764,100064,1.0,8,-367.0,-343.0,2144.61,1492.38
2774355,100065,1.0,3,-1091.0,-1105.0,18150.705,18150.705
2774355,100065,1.0,2,-1121.0,-1135.0,18150.705,18150.705
2774355,100065,1.0,5,-1031.0,-1043.0,18123.93,18123.93
2774355,100065,1.0,4,-1061.0,-1075.0,18150.705,18150.705
2774355,100065,1.0,1,-1151.0,-1165.0,18150.705,18150.705
1008517,100066,1.0,3,-738.0,-748.0,7589.925,7589.925
2551852,100066,1.0,5,-498.0,-510.0,10729.44,10729.44
1084766,100066,1.0,1,-420.0,-433.0,12382.65,12382.65
1084766,100066,1.0,5,-300.0,-309.0,12382.65,12382.65
2551852,100066,2.0,11,-318.0,-324.0,21199.545,21199.545
1008517,100066,1.0,9,-558.0,-569.0,7589.925,7589.925
1008517,100066,1.0,2,-768.0,-778.0,7589.925,7589.925
1084766,100066,1.0,2,-390.0,-419.0,12382.65,12382.65
1941379,100066,1.0,9,-39.0,-53.0,9400.05,9400.05
1941379,100066,1.0,6,-129.0,-141.0,9400.05,9400.05
1941379,100066,1.0,10,-9.0,-21.0,9400.05,9400.05
1941379,100066,1.0,7,-99.0,-111.0,9400.05,9400.05
1084766,100066,1.0,9,-180.0,-183.0,12382.65,12382.65
1084766,100066,1.0,3,-360.0,-373.0,12382.65,12382.65
1941379,100066,1.0,4,-189.0,-201.0,9400.05,9400.05
2551852,100066,1.0,9,-378.0,-388.0,10729.44,10729.44
1941379,100066,1.0,3,-219.0,-237.0,9400.05,9400.05
1941379,100066,1.0,1,-279.0,-279.0,9400.05,9400.05
2551852,100066,1.0,10,-348.0,-356.0,10729.44,10729.44
1941379,100066,1.0,5,-159.0,-163.0,9400.05,9400.05
2551852,100066,1.0,2,-588.0,-594.0,10729.44,10729.44
1008517,100066,1.0,6,-648.0,-652.0,7589.925,7589.925
1008517,100066,1.0,1,-798.0,-808.0,7589.925,7589.925
1941379,100066,1.0,8,-69.0,-83.0,9400.05,9400.05
1008517,100066,1.0,5,-678.0,-687.0,7589.925,7589.925
2551852,100066,1.0,4,-528.0,-539.0,10729.44,10729.44
1941379,100066,1.0,2,-249.0,-252.0,9400.05,9400.05
1084766,100066,1.0,12,-90.0,-96.0,12377.7,12377.7
1084766,100066,1.0,7,-240.0,-252.0,12382.65,12382.65
2551852,100066,1.0,8,-408.0,-419.0,10729.44,10729.44
2551852,100066,1.0,3,-558.0,-569.0,10729.44,10729.44
1008517,100066,1.0,11,-498.0,-510.0,7589.925,7589.925
2551852,100066,1.0,6,-468.0,-476.0,10729.44,10729.44
1084766,100066,1.0,8,-210.0,-218.0,12382.65,12382.65
1008517,100066,1.0,12,-468.0,-476.0,7581.51,7581.51
1008517,100066,1.0,8,-588.0,-594.0,7589.925,7589.925
1084766,100066,1.0,6,-270.0,-279.0,12382.65,12382.65
2551852,100066,1.0,1,-618.0,-619.0,10729.44,10729.44
1008517,100066,1.0,7,-618.0,-619.0,7589.925,7589.925
2551852,100066,1.0,7,-438.0,-447.0,10729.44,10729.44
1008517,100066,1.0,4,-708.0,-717.0,7589.925,7589.925
1084766,100066,1.0,4,-330.0,-341.0,12382.65,12382.65
1084766,100066,1.0,10,-150.0,-163.0,12382.65,12382.65
1084766,100066,1.0,11,-120.0,-126.0,12382.65,12382.65
1008517,100066,1.0,10,-528.0,-539.0,7589.925,7589.925
2833536,100067,0.0,50,-1439.0,-1439.0,235.845,235.845
1109767,100067,1.0,2,-2753.0,-2755.0,4262.085,4262.085
2833536,100067,0.0,116,-9.0,-28.0,2250.0,2250.0
2833536,100067,0.0,43,-1531.0,-1546.0,2250.0,2250.0
2833536,100067,0.0,6,-2443.0,-2448.0,2250.0,2250.0
2754687,100067,1.0,1,-991.0,-995.0,9222.3,9222.3
1109767,100067,1.0,6,-2633.0,-2632.0,4262.085,4262.085
2833536,100067,0.0,35,-1713.0,-1722.0,2250.0,2250.0
2833536,100067,0.0,41,-1562.0,-1569.0,2250.0,2250.0
2833536,100067,0.0,60,-1164.0,-1164.0,168.345,168.345
1950709,100067,2.0,4,-472.0,-477.0,37375.83,37375.83
2833536,100067,0.0,88,-539.0,-539.0,6750.0,6750.0
2833536,100067,0.0,4,-2504.0,-2507.0,2250.0,2250.0
2833536,100067,0.0,18,-2170.0,-2175.0,2250.0,2250.0
1876755,100067,2.0,4,-603.0,-621.0,34378.965,34378.965
1109767,100067,1.0,8,-2573.0,-2562.0,4262.085,4262.085
1950709,100067,1.0,3,-502.0,-540.0,5166.72,5166.72
2833536,100067,0.0,22,-2078.0,-2084.0,2250.0,2250.0
2833536,100067,0.0,11,-2320.0,-2322.0,2250.0,2250.0
2833536,100067,0.0,107,-160.0,-176.0,2250.0,2250.0
1950709,100067,1.0,2,-532.0,-568.0,5166.72,5166.72
2833536,100067,0.0,70,-858.0,-858.0,168.345,168.345
2833536,100067,0.0,21,-2108.0,-2108.0,450.0,450.0
1821761,100067,1.0,7,-2205.0,-2213.0,4252.905,4252.905
2833536,100067,0.0,12,-2322.0,-2322.0,2250.0,2250.0
2833536,100067,0.0,102,-263.0,-263.0,2025.0,2025.0
2833536,100067,0.0,103,-221.0,-242.0,2250.0,2250.0
2833536,100067,0.0,9,-2387.0,-2387.0,2250.0,2250.0
1821761,100067,1.0,1,-2385.0,-2387.0,4252.905,4252.905
1109767,100067,1.0,4,-2693.0,-2694.0,4262.085,4262.085
2833536,100067,0.0,105,-191.0,-210.0,2250.0,2250.0
1876755,100067,1.0,1,-693.0,-722.0,4780.35,4780.35
2833536,100067,0.0,117,-28.0,-28.0,2250.0,2250.0
1821761,100067,1.0,4,-2295.0,-2308.0,4252.905,4252.905
2833536,100067,0.0,10,-2351.0,-2353.0,2250.0,2250.0
1821761,100067,1.0,6,-2235.0,-2248.0,4252.905,4252.905
2833536,100067,0.0,106,-210.0,-210.0,2250.0,2250.0
2833536,100067,0.0,34,-1743.0,-1751.0,2250.0,2250.0
1821761,100067,1.0,3,-2325.0,-2332.0,4252.905,4252.905
1109767,100067,1.0,3,-2723.0,-2724.0,4262.085,4262.085
1821761,100067,1.0,2,-2355.0,-2364.0,4252.905,4252.905
1690355,100067,1.0,4,-8.0,-28.0,7893.225,7893.225
2833536,100067,0.0,58,-1224.0,-1224.0,168.345,168.345
2833536,100067,0.0,83,-586.0,-595.0,2250.0,2250.0
2833536,100067,0.0,23,-2084.0,-2084.0,2250.0,2250.0
2754687,100067,1.0,12,-661.0,-687.0,9149.67,9149.67
2833536,100067,0.0,78,-691.0,-691.0,6525.0,6525.0
2833536,100067,0.0,76,-722.0,-722.0,6525.0,6525.0
2833536,100067,0.0,44,-1501.0,-1513.0,2250.0,2250.0
2833536,100067,0.0,42,-1569.0,-1569.0,7551.0,7551.0
2833536,100067,0.0,79,-647.0,-659.0,2250.0,2250.0
2833536,100067,0.0,86,-568.0,-568.0,2250.0,2250.0
2833536,100067,0.0,38,-1667.0,-1667.0,450.0,450.0
2833536,100067,0.0,45,-1513.0,-1513.0,2025.0,2025.0
2833536,100067,0.0,53,-1377.0,-1377.0,168.345,168.345
2833536,100067,0.0,85,-556.0,-568.0,2250.0,2250.0
